STRUCTURE,STRUCTURE_ID,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,INTL,2022,358998,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,NAT,2017,37853,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,NAT,2018,42054,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,NAT,2019,45402,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,NAT,2020,16134,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,NAT,2021,30823,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKF,TOT,NAT,2022,47028,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKJ,TOT,NAT,2017,2745,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKJ,TOT,NAT,2018,2531,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKJ,TOT,NAT,2019,2774,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKJ,TOT,NAT,2020,1164,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKJ,TOT,NAT,2021,2556,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKJ,TOT,NAT,2022,3256,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,INTL,2017,120968,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,INTL,2018,126159,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,INTL,2019,152083,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,INTL,2020,38044,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,INTL,2021,77277,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,INTL,2022,159887,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,NAT,2017,15671,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,NAT,2018,11091,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,NAT,2019,11916,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,NAT,2020,5165,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,NAT,2021,8185,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKL,TOT,NAT,2022,11505,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,INTL,2017,1051374,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,INTL,2018,1121115,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,INTL,2019,1143743,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,INTL,2020,332302,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,INTL,2021,696494,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,INTL,2022,1260328,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,NAT,2017,111524,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,NAT,2018,128516,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,NAT,2019,134863,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,NAT,2020,66533,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,NAT,2021,84253,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKO,TOT,NAT,2022,121813,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,INTL,2017,81883,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,INTL,2018,91010,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,INTL,2019,98148,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,INTL,2020,8270,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,INTL,2021,42388,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,INTL,2022,88198,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,NAT,2017,29414,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,NAT,2018,31044,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,NAT,2019,30256,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,NAT,2020,17109,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,NAT,2021,25585,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKP,TOT,NAT,2022,35576,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,INTL,2017,1309200,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,INTL,2018,1449023,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,INTL,2019,1399994,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,INTL,2020,409698,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,INTL,2021,910059,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,INTL,2022,1699402,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,NAT,2017,141707,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,NAT,2018,161452,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,NAT,2019,161548,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,NAT,2020,69371,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,NAT,2021,106914,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKR,TOT,NAT,2022,169670,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKS,TOT,NAT,2017,1330,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKS,TOT,NAT,2018,1307,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKS,TOT,NAT,2019,1181,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKS,TOT,NAT,2020,492,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKS,TOT,NAT,2021,897,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKS,TOT,NAT,2022,1033,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,INTL,2017,130140,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,INTL,2018,157091,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,INTL,2019,122353,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,INTL,2020,23264,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,INTL,2021,57923,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,INTL,2022,104355,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,NAT,2017,37318,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,NAT,2018,36927,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,NAT,2019,33972,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,NAT,2020,12609,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,NAT,2021,16140,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKV,TOT,NAT,2022,22394,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKY,TOT,NAT,2017,5772,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKY,TOT,NAT,2018,4608,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKY,TOT,NAT,2019,3931,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKY,TOT,NAT,2020,2494,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKY,TOT,NAT,2021,3698,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKY,TOT,NAT,2022,6196,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKZ,TOT,NAT,2017,1674,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKZ,TOT,NAT,2018,1955,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKZ,TOT,NAT,2019,1886,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKZ,TOT,NAT,2020,714,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKZ,TOT,NAT,2021,1090,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGKZ,TOT,NAT,2022,1596,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLE,TOT,NAT,2017,13092,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLE,TOT,NAT,2018,11123,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLE,TOT,NAT,2019,10732,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLE,TOT,NAT,2020,5494,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLE,TOT,NAT,2021,7542,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLE,TOT,NAT,2022,8433,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,INTL,2017,8596,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,INTL,2018,8448,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,INTL,2019,9587,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,INTL,2020,1501,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,INTL,2021,1938,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,INTL,2022,13187,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,NAT,2017,33065,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,NAT,2018,36808,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,NAT,2019,41226,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,NAT,2020,27315,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,NAT,2021,36555,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGLM,TOT,NAT,2022,43364,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,INTL,2017,347225,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,INTL,2018,414511,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,INTL,2019,464990,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,INTL,2020,138331,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,INTL,2021,379132,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,INTL,2022,594965,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,NAT,2017,231635,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,NAT,2018,244428,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,NAT,2019,254557,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,NAT,2020,64333,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,NAT,2021,139241,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMK,TOT,NAT,2022,231397,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGML,TOT,NAT,2017,24189,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGML,TOT,NAT,2018,32901,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGML,TOT,NAT,2019,37933,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGML,TOT,NAT,2020,17383,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGML,TOT,NAT,2021,31724,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGML,TOT,NAT,2022,43730,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,INTL,2017,44958,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,INTL,2018,61457,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,INTL,2019,58387,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,INTL,2020,7108,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,INTL,2021,22297,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,INTL,2022,52815,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,NAT,2017,160903,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,NAT,2018,162657,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,NAT,2019,175300,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,NAT,2020,93074,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,NAT,2021,117686,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGMT,TOT,NAT,2022,162182,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,INTL,2021,460,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,NAT,2017,26697,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,NAT,2018,41454,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,NAT,2019,43849,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,NAT,2020,25586,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,NAT,2021,44400,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGNX,TOT,NAT,2022,59720,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,INTL,2017,1572,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,INTL,2018,2315,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,INTL,2019,2603,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,INTL,2021,763,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,INTL,2022,2223,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,NAT,2017,73526,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,NAT,2018,93734,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,NAT,2019,104570,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,NAT,2020,46685,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,NAT,2021,95195,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPA,TOT,NAT,2022,141149,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPL,TOT,NAT,2017,5907,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPL,TOT,NAT,2018,6474,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPL,TOT,NAT,2019,7071,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPL,TOT,NAT,2020,4044,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPL,TOT,NAT,2021,7439,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPL,TOT,NAT,2022,10684,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,INTL,2017,270823,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,INTL,2018,273307,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,INTL,2019,292302,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,INTL,2020,77192,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,INTL,2021,180380,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,INTL,2022,379409,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,NAT,2017,6429,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,NAT,2018,4393,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,NAT,2019,4096,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,NAT,2020,2667,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,NAT,2021,5615,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGPZ,TOT,NAT,2022,6624,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,INTL,2017,2225296,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,INTL,2018,2265309,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,INTL,2019,2268791,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,INTL,2020,599220,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,INTL,2021,1415449,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,INTL,2022,2567698,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,NAT,2017,429585,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,NAT,2018,396784,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,NAT,2019,386993,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,NAT,2020,177200,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,NAT,2021,254075,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRP,TOT,NAT,2022,348957,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,INTL,2017,75401,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,INTL,2018,89036,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,INTL,2019,82854,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,INTL,2020,13988,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,INTL,2021,33383,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,INTL,2022,48181,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,NAT,2017,184,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,NAT,2018,18,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,NAT,2019,55,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,NAT,2020,17,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,NAT,2021,134,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGRX,TOT,NAT,2022,8,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,INTL,2017,1104908,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,INTL,2018,1141589,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,INTL,2019,1102341,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,INTL,2020,205084,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,INTL,2021,669341,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,INTL,2022,1307280,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,NAT,2017,414997,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,NAT,2018,311058,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,NAT,2019,328356,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,NAT,2020,145265,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,EL_LGSA,TOT,NAT,2021,220832,
